"Age","Year","naa","baa","ssb","faa","caa","retro_year","Model"
0,2012,234324.205209107,38516.5004109813,0,0.232420563439961,42885.6977552372,9,"No-age0-index"
1,2012,68441.4486831818,70527.6810588254,0,0.900801567561725,35862.4924435157,9,"No-age0-index"
2,2012,28985.4635204858,47471.3435757234,23735.6717878617,0.699411948318393,12869.6654988182,9,"No-age0-index"
3,2012,27413.073367236,78632.9655231558,78632.9655231558,0.699411948318393,12171.5177775765,9,"No-age0-index"
0,1993,314070.893482761,51624.6782406066,0,0.569193411010886,120295.3533,10,"No-age0-index"
1,1993,300903.022122968,310075.148645126,0,1.91960765762084,226599.8176,10,"No-age0-index"
2,1993,27483.1640849317,45010.9319073572,22505.4659536786,1.44869885857975,18557.17734,10,"No-age0-index"
3,1993,9055.39857235013,25974.9366369509,25974.9366369509,1.44869885857975,6114.384671,10,"No-age0-index"
0,1994,243889.854967878,40088.8320125597,0,0.515790570417687,86732.39694,10,"No-age0-index"
1,1994,138438.38110174,142658.26011136,0,1.49481931521127,94769.71637,10,"No-age0-index"
2,1994,34369.8720996853,56289.7331603715,28144.8665801857,1.24208215202553,21572.16137,10,"No-age0-index"
3,1994,6683.68415316343,19171.798015596,19171.798015596,1.24208215202553,4194.99708,10,"No-age0-index"
0,1995,135723.618146366,22309.2564826982,0,0.607401379537557,54526.1181,10,"No-age0-index"
1,1995,113400.538378867,116857.213816533,0,1.46497685412601,76949.81445,10,"No-age0-index"
2,1995,24181.9384538272,39604.3039938726,19802.1519969363,0.966835446230817,13225.02839,10,"No-age0-index"
3,1995,9233.10423705305,26484.6760309495,26484.6760309495,0.966835446230817,5049.556548,10,"No-age0-index"
0,1996,156845.775001379,25781.1622658029,0,0.722041308614582,71179.04524,10,"No-age0-index"
1,1996,57582.5297604621,59337.7605477856,0,1.10699893339177,34019.06844,10,"No-age0-index"
2,1996,20408.4551835963,33424.2296034193,16712.1148017096,0.904556999246803,10721.20953,10,"No-age0-index"
3,1996,9896.39681021784,28387.2960450837,28387.2960450837,0.904556999246803,5198.891481,10,"No-age0-index"
0,1997,359673.458006364,59120.494533455,0,0.961717114663422,196084.9181,10,"No-age0-index"
1,1997,59336.3254392862,61145.0154299992,0,1.22423537434845,36969.99269,10,"No-age0-index"
2,1997,14823.596741567,24277.5504849027,12138.7752424514,0.944241939971414,7993.30236,10,"No-age0-index"
3,1997,9552.00263260408,27399.419380111,27399.419380111,0.944241939971414,5150.709812,10,"No-age0-index"
0,1998,136986.551931515,22516.848308781,0,0.635932085642919,56885.88181,10,"No-age0-index"
1,1998,107069.637878552,110333.334794506,0,1.80240457949151,78907.27101,10,"No-age0-index"
2,1998,13585.2726791957,22249.4681331622,11124.7340665811,0.894838914278407,7089.391284,10,"No-age0-index"
3,1998,7384.18585111507,21181.1504557999,21181.1504557999,0.894838914278407,3853.392129,10,"No-age0-index"
0,1999,1143682.30261053,187990.138872852,0,0.584341226792934,446640.7816,10,"No-age0-index"
1,1999,56483.6194163974,58205.3532164153,0,1.34050737147627,36801.11845,10,"No-age0-index"
2,1999,13750.4955652601,22520.0641988555,11260.0320994277,0.810337150250006,6738.339257,10,"No-age0-index"
3,1999,6674.05825636277,19144.1866346641,19144.1866346641,0.810337150250006,3270.578034,10,"No-age0-index"
0,2000,347431.598655397,57108.2671568511,0,0.375185513531291,95918.48219,10,"No-age0-index"
1,2000,496541.566528028,511677.147552018,0,2.00160711837415,378988.1924,10,"No-age0-index"
2,2000,11512.6139884237,18854.9427099167,9427.47135495834,1.19624800963968,7088.256338,10,"No-age0-index"
3,2000,7073.82000263107,20290.8822711104,20290.8822711104,1.19624800963968,4355.314051,10,"No-age0-index"
0,2001,1238452.29999078,203567.738463076,0,0.239030537242575,232367,10,"No-age0-index"
1,2001,185932.237663282,191599.824503599,0,1.33991862985041,121116.2796,10,"No-age0-index"
2,2001,52251.0549303952,85574.8875308382,42787.4437654191,1.56842780976555,36503.04645,10,"No-age0-index"
3,2001,4376.21392393714,12552.940489124,12552.940489124,1.56842780976555,3057.26153,10,"No-age0-index"
0,2002,262543.46332889,43154.975834373,0,0.25077902096702,51391,10,"No-age0-index"
1,2002,759444.463266526,782593.850914705,0,1.66024527127684,542806.0893,10,"No-age0-index"
2,2002,37919.4306908131,62103.071812089,31051.5359060445,0.895117587085606,19791.83303,10,"No-age0-index"
3,2002,9189.51206930637,26359.6341803848,26359.6341803848,0.895117587085606,4796.414007,10,"No-age0-index"
0,2003,58829.9924188862,9670.04422423192,0,0.296444842994088,13319.03538,10,"No-age0-index"
1,2003,159116.656510094,163966.850752068,0,1.70223287322079,114824.7587,10,"No-age0-index"
2,2003,112431.250179906,184135.834231744,92067.9171158719,0.905276266373992,59092.57859,10,"No-age0-index"
3,2003,14989.4296611097,42996.3940913877,42996.3940913877,0.905276266373992,7878.272712,10,"No-age0-index"
0,2004,98278.6097173946,16154.3196452655,0,0.351972286293526,25732.99331,10,"No-age0-index"
1,2004,34062.8366956488,35101.1401519312,0,1.10953352546786,20149.06858,10,"No-age0-index"
2,2004,22587.682796991,36993.289752899,18496.6448764495,1.00027811533475,12602.45233,10,"No-age0-index"
3,2004,40133.7564022053,115121.57871584,115121.57871584,1.00027811533475,22392.01588,10,"No-age0-index"
0,2005,256530.630427522,42166.6303038289,0,0.23077294973034,46654,10,"No-age0-index"
1,2005,53830.1713167708,55471.0227065089,0,1.28075425228206,34306.76729,10,"No-age0-index"
2,2005,8746.67328039006,14324.9850789703,7162.49253948513,0.528008230819891,3166.463666,10,"No-age0-index"
3,2005,17964.9961607795,51531.6507861021,51531.6507861021,0.528008230819891,6503.673543,10,"No-age0-index"
0,2006,517101.661110363,84997.3920743821,0,0.330306330962735,128367,10,"No-age0-index"
1,2006,158614.245365574,163449.125110035,0,1.26216580751134,100357.5598,10,"No-age0-index"
2,2006,11647.3637032535,19075.6309181592,9537.81545907959,0.559344504445612,4403.590261,10,"No-age0-index"
3,2006,12269.2029434168,35193.5661909175,35193.5661909175,0.559344504445612,4638.692838,10,"No-age0-index"
0,2007,361687.131154685,59451.4874096527,0,0.29572670708468,81715.02349,10,"No-age0-index"
1,2007,289435.704492494,298258.284215705,0,1.82904595824545,214413.185,10,"No-age0-index"
2,2007,34963.6647789443,57262.225329418,28631.112664709,0.799806259258967,16988.44699,10,"No-age0-index"
3,2007,10646.4546013718,30538.7975437328,30538.7975437328,0.799806259258967,5172.991183,10,"No-age0-index"
0,2008,552136.809244237,90756.2136877658,0,0.139236551608889,63332.84732,10,"No-age0-index"
1,2008,209568.965845566,215957.047481609,0,0.938041192509086,112558.0408,10,"No-age0-index"
2,2008,36193.7816717799,59276.8662757954,29638.4331378977,0.707488017037258,16197.84329,10,"No-age0-index"
3,2008,15963.796144878,45791.3133293249,45791.3133293249,0.707488017037258,7144.29541,10,"No-age0-index"
0,2009,148010.220059143,24328.8383146338,0,0.252330298744556,29129.49896,10,"No-age0-index"
1,2009,374113.537810196,385517.267417953,0,0.873717699900165,192348.7327,10,"No-age0-index"
2,2009,63880.3523410012,104620.930128465,52310.4650642327,0.454164722215332,20577.8155,10,"No-age0-index"
3,2009,20020.9973442709,57429.1825225571,57429.1825225571,0.454164722215332,6449.375659,10,"No-age0-index"
0,2010,117573.552069654,19325.8812616912,0,0.195783425176722,18449.23336,10,"No-age0-index"
1,2010,89563.7826785904,92293.8660813268,0,0.730101390759292,40953.65127,10,"No-age0-index"
2,2010,121612.755380372,199172.971298934,99586.4856494672,0.416475686790556,36557.76351,10,"No-age0-index"
3,2010,41491.0243522584,119014.830759945,119014.830759945,0.416475686790556,12472.5326,10,"No-age0-index"
0,2011,339301.874727617,55771.9625496251,0,0.195783425176722,53242.07150454,10,"No-age0-index"
1,2011,75284.9831250728,77579.8201312612,0,0.847286761056181,37964.6921980352,10,"No-age0-index"
2,2011,33610.8736896187,55046.6730218909,27523.3365109454,0.526042808681049,12133.3652777605,10,"No-age0-index"
3,2011,83756.2669277978,240250.465952983,240250.465952983,0.526042808681049,30235.6133411215,10,"No-age0-index"
0,1993,314070.857171352,51624.6722720026,0,0.569193499669514,120295.3533,0,"Standardized"
1,1993,300903.010515784,310075.136684132,0,1.91960788205822,226599.8176,0,"Standardized"
2,1993,27483.1623871567,45010.9291268028,22505.4645634014,1.44869905981654,18557.17734,0,"Standardized"
3,1993,9055.39801295205,25974.9350323468,25974.9350323468,1.44869905981654,6114.384671,0,"Standardized"
0,1994,243889.774383025,40088.8187666105,0,0.515790793435368,86732.39694,0,"Standardized"
1,1994,138438.352822387,142658.230969995,0,1.4948200216994,94769.71637,0,"Standardized"
2,1994,34369.8630600015,56289.7183555045,28144.8591777522,1.24208279977573,21572.16137,0,"Standardized"
3,1994,6683.68239527527,19171.7929731859,19171.7929731859,1.24208279977573,4194.99708,0,"Standardized"
0,1995,135723.473522159,22309.2327104279,0,0.607402269995162,54526.1181,0,"Standardized"
1,1995,113400.475619321,116857.14914395,0,1.46497869564396,76949.81445,0,"Standardized"
2,1995,24181.9164298445,39604.2679237905,19802.1339618953,0.966836930419357,13225.02839,0,"Standardized"
3,1995,9233.09582789561,26484.6519097217,26484.6519097217,0.966836930419357,5049.556548,0,"Standardized"
0,1996,156845.434252196,25781.1062559424,0,0.722043608510282,71179.04524,0,"Standardized"
1,1996,57582.4171270164,59337.644481047,0,1.1070028948981,34019.06844,0,"Standardized"
2,1996,20408.4063064123,33424.1495541355,16712.0747770678,0.904560521839454,10721.20953,0,"Standardized"
3,1996,9896.37310886447,28387.2280589926,28387.2280589926,0.904560521839454,5198.891481,0,"Standardized"
0,1997,359672.614072496,59120.3558137733,0,0.961720906878102,196084.9181,0,"Standardized"
1,1997,59336.0600635559,61144.7419650853,0,1.22424611520766,36969.99269,0,"Standardized"
2,1997,14823.5090225513,24277.4068218721,12138.7034109361,0.94425123569647,7993.30236,0,"Standardized"
3,1997,9551.94610838235,27399.2572433407,27399.2572433407,0.94425123569647,5150.709812,0,"Standardized"
0,1998,136984.963059332,22516.587141583,0,0.635942394570045,56885.88181,0,"Standardized"
1,1998,107068.980622195,110332.657503659,0,1.80243566727376,78907.27101,0,"Standardized"
2,1998,13585.0660043691,22249.1296486079,11124.564824304,0.894860927398817,7089.391284,0,"Standardized"
3,1998,7384.07351436879,21180.8282237254,21180.8282237254,0.894860927398817,3853.392129,0,"Standardized"
0,1999,1143658.45010578,187986.218172434,0,0.584357782860787,446640.7816,0,"Standardized"
1,1999,56482.3820014972,58204.0780826316,0,1.34056917539636,36801.11845,0,"Standardized"
2,1999,13749.9836934944,22519.2258737951,11259.6129368975,0.810383635521467,6738.339257,0,"Standardized"
3,1999,6673.80980990003,19143.4739789952,19143.4739789952,0.810383635521467,3270.578034,0,"Standardized"
0,2000,347348.525581737,57094.6122121009,0,0.375294401339452,95918.48219,0,"Standardized"
1,2000,496522.990178644,511658.004958316,0,2.00184662460802,378988.1924,0,"Standardized"
2,2000,11511.6502887305,18853.3643974219,9426.68219871094,1.19644121638209,7088.256338,0,"Standardized"
3,2000,7073.22786619938,20289.1837587621,20289.1837587621,1.19644121638209,4355.314051,0,"Standardized"
0,2001,1237849.42101409,203468.641622727,0,0.239162054426349,232367,0,"Standardized"
1,2001,185867.540288464,191533.155023272,0,1.34090026511677,121116.2796,0,"Standardized"
2,2001,52236.5876549489,85551.1935504803,42775.5967752401,1.56948054929799,36503.04645,0,"Standardized"
3,2001,4375.0022375447,12549.4648301548,12549.4648301548,1.56948054929799,3057.26153,0,"Standardized"
0,2002,262243.980954907,43105.7491103547,0,0.251104573473093,51391,0,"Standardized"
1,2002,758974.940647381,782110.016306145,0,1.66288447498646,542806.0893,0,"Standardized"
2,2002,37869.0443246416,62020.5508443505,31010.2754221752,0.897045568890293,19791.83303,0,"Standardized"
3,2002,9177.30128154859,26324.6081750951,26324.6081750951,0.897045568890293,4796.414007,0,"Standardized"
0,2003,58514.6678888662,9618.21348237889,0,0.298306082503195,13319.03538,0,"Standardized"
1,2003,158883.419402719,163726.50411072,0,1.7088402657314,114824.7587,0,"Standardized"
2,2003,112065.585596446,183536.962005235,91768.4810026175,0.910092919104099,59092.57859,0,"Standardized"
3,2003,14940.6789486115,42856.5552253202,42856.5552253202,0.910092919104099,7878.272712,0,"Standardized"
0,2004,97566.6530674722,16037.2934141305,0,0.355055468642868,25732.99331,0,"Standardized"
1,2004,33817.2617047475,34848.0795436662,0,1.12440645676571,20149.06858,0,"Standardized"
2,2004,22406.0375551264,36695.7977469715,18347.8988734857,1.01431233773093,12602.45233,0,"Standardized"
3,2004,39811.0094451964,114195.795969658,114195.795969658,1.01431233773093,22392.01588,0,"Standardized"
0,2005,252791.564963192,41552.0300478927,0,0.234619712658946,46654,0,"Standardized"
1,2005,53275.6989202983,54899.6488813382,0,1.30817996552851,34306.76729,0,"Standardized"
2,2005,8555.41928517342,14011.756204409,7005.87810220449,0.543679247316814,3166.463666,0,"Standardized"
3,2005,17572.1751213217,50404.8642037055,50404.8642037055,0.543679247316814,6503.673543,0,"Standardized"
0,2006,508489.116215782,83581.7248850889,0,0.336957650896115,128367,0,"Standardized"
1,2006,155702.258253998,160448.374801501,0,1.31069880102142,100357.5598,0,"Standardized"
2,2006,11215.5401666892,18368.4059516225,9184.20297581125,0.588627508601011,4403.590261,0,"Standardized"
3,2006,11814.3248490399,33888.772195979,33888.772195979,0.588627508601011,4638.692838,0,"Standardized"
0,2007,330846.496957431,54382.1293436627,0,0.328328746379092,81715.02349,0,"Standardized"
1,2007,282728.241998061,291346.364836102,0,1.96146701721556,214413.185,0,"Standardized"
2,2007,32695.8049797513,53548.0065923958,26774.0032961979,0.888611782845095,16988.44699,0,"Standardized"
3,2007,9955.89008111807,28557.9493774149,28557.9493774149,0.888611782845095,5172.991183,0,"Standardized"
0,2008,459672.03889835,75557.5304708505,0,0.169748891134115,63332.84732,0,"Standardized"
1,2008,185550.255782326,191206.199050183,0,1.16279162221446,112558.0408,0,"Standardized"
2,2008,30970.0046286936,50721.5532099869,25360.7766049934,0.898097400523946,16197.84329,0,"Standardized"
3,2008,13659.7729682353,39182.3434926911,39182.3434926911,0.898097400523946,7144.29541,0,"Standardized"
0,2009,131765.435029584,21658.6392683638,0,0.288357114823812,29129.49896,0,"Standardized"
1,2009,302101.902258301,311310.573047143,0,1.27825576408579,192348.7327,0,"Standardized"
2,2009,45174.5621353842,73985.2636303725,36992.6318151863,0.726020120979369,20577.8155,0,"Standardized"
3,2009,14158.3406383408,40612.4587478899,40612.4587478899,0.726020120979369,6449.375659,0,"Standardized"
0,2010,101994.199943413,16765.061213085,0,0.22937504787572,18449.23336,0,"Standardized"
1,2010,76912.3313767431,79256.7732155936,0,0.924750544310245,40953.65127,0,"Standardized"
2,2010,65530.0372223037,107322.724348062,53661.3621740312,1.00010327011303,36557.76351,0,"Standardized"
3,2010,22357.0986586974,64130.1668177163,64130.1668177163,1.00010327011303,12472.5326,0,"Standardized"
0,2011,97298.2933049189,15993.1823975351,0,0.269612282750747,20292.10543,0,"Standardized"
1,2011,63151.7714894108,65076.7639142546,0,0.872845453152545,32448.89542,0,"Standardized"
2,2011,23757.9135087502,38909.851278352,19454.925639176,0.745326002382044,11016.11472,0,"Standardized"
3,2011,25177.4857961461,72220.2996375562,72220.2996375562,0.745326002382044,11674.34471,0,"Standardized"
0,2012,104875.355144841,17238.6444496135,0,0.257482734092962,21009.80926,0,"Standardized"
1,2012,57868.266828487,59632.2074536895,0,1.01018948091534,32471.94919,0,"Standardized"
2,2012,20546.5993878581,33650.4771836546,16825.2385918273,0.704401718962283,9167.618518,0,"Standardized"
3,2012,18086.6671333687,51880.6575999169,51880.6575999169,0.704401718962283,8070.029566,0,"Standardized"
0,2013,238176.654745251,39149.7379120315,0,0.213683594961071,40439.77241,0,"Standardized"
1,2013,63135.9171158504,65060.4262676476,0,0.581778675644577,24576.69155,0,"Standardized"
2,2013,16411.4569399513,26878.090475386,13439.045237693,0.541165635926683,6052.914271,0,"Standardized"
3,2013,14875.4471773644,42669.4413052293,42669.4413052293,0.541165635926683,5486.399339,0,"Standardized"
0,2014,217057.105073224,35678.2606786126,0,0.187744067539658,32788.60624,0,"Standardized"
1,2014,149804.191331878,154370.522991665,0,0.915171458728549,79261.81983,0,"Standardized"
2,2014,27481.4475211036,45008.120581218,22504.060290609,0.614860919114537,11138.68756,0,"Standardized"
3,2014,14182.8569076682,40682.7823827099,40682.7823827099,0.614860919114537,5748.547695,0,"Standardized"
0,2015,115107.279045358,18920.4933254807,0,0.218021532056474,19899.0524,0,"Standardized"
1,2015,140108.399955373,144379.184483029,0,1.54999384225641,97401.61806,0,"Standardized"
2,2015,46719.311023452,76515.197476414,38257.598738207,1.0619031300358,26972.55535,0,"Standardized"
3,2015,17545.260109498,50327.6599016399,50327.6599016399,1.0619031300358,10129.44089,0,"Standardized"
0,2016,134925.677086163,22178.0967625754,0,0.197480711824804,21338.09099,0,"Standardized"
1,2016,72084.7869503752,74282.0755703662,0,0.804006977634442,35145.02416,0,"Standardized"
2,2016,23159.9053554482,37930.4551584169,18965.2275792085,1.2863295614235,14791.7222,0,"Standardized"
3,2016,17306.9015605841,49643.9408852492,49643.9408852492,1.2863295614235,11053.5374,0,"Standardized"
0,2017,73544.0085123462,12088.6266596453,0,0.500624553694823,25561.66671,0,"Standardized"
1,2017,86249.4241404403,88878.4792595881,0,0.803707939611846,42040.82207,0,"Standardized"
2,2017,25124.3136713023,41147.6920336875,20573.8460168438,0.803462141205158,12243.98146,0,"Standardized"
3,2017,8707.21940898164,24976.2029385339,24976.2029385339,0.803462141205158,4243.341108,0,"Standardized"
0,2018,93579.1394900052,15381.8550730157,0,0.371051200589787,25600.11204,0,"Standardized"
1,2018,34718.0397231505,35776.3150794277,0,0.877336473799044,17896.3162,0,"Standardized"
2,2018,30070.2238011475,49247.9247211032,24623.9623605516,0.479125194836687,10101.92805,0,"Standardized"
3,2018,11798.0133572582,33841.9835359216,33841.9835359216,0.479125194836687,3963.478385,0,"Standardized"
0,2019,83215.4375010473,13678.3454780049,0,0.206770415862063,13717.63524,0,"Standardized"
1,2019,50287.4875328456,51820.3508283968,0,1.14011909938635,30187.13719,0,"Standardized"
2,2019,11244.9929089192,18416.6425873645,9208.32129368223,0.603330119180694,4495.551486,0,"Standardized"
3,2019,20194.3382723047,57926.4018979712,57926.4018979712,0.603330119180694,8073.343235,0,"Standardized"
0,2020,44384.1185522055,7295.53704847316,0,0.239769263373586,8350.430578,0,"Standardized"
1,2020,52702.4772793599,54308.9542971943,0,0.916991965055413,27918.90488,0,"Standardized"
2,2020,12523.8796012025,20511.1569469809,10255.5784734905,0.634249481728184,5190.889497,0,"Standardized"
3,2020,13392.9650829841,38417.0190447092,38417.0190447092,0.634249481728184,5551.107484,0,"Standardized"
0,2021,60158.4921161859,9888.41329579825,0,0.272530293275145,12664.524650828,0,"Standardized"
1,2021,27197.157164059,28026.1809631282,0,0.978149179413603,14976.724917963,0,"Standardized"
2,2021,16406.3834948145,26869.7813704778,13434.8906852389,0.572234931915188,6308.85503437342,0,"Standardized"
3,2021,10704.2798714789,30704.6663031303,30704.6663031303,0.572234931915188,4116.18745702648,0,"Standardized"
0,1993,314070.857161578,51624.6722703961,0,0.569193499693377,120295.3533,1,"Standardized"
1,1993,300903.01051266,310075.136680913,0,1.91960788211863,226599.8176,1,"Standardized"
2,1993,27483.1623866998,45010.9291260544,22505.4645630272,1.44869905987071,18557.17734,1,"Standardized"
3,1993,9055.39801280149,25974.9350319149,25974.9350319149,1.44869905987071,6114.384671,1,"Standardized"
0,1994,243889.774361335,40088.8187630452,0,0.515790793495395,86732.39694,1,"Standardized"
1,1994,138438.352814775,142658.230962152,0,1.49482002188955,94769.71637,1,"Standardized"
2,1994,34369.8630575684,56289.7183515196,28144.8591757598,1.24208279995008,21572.16137,1,"Standardized"
3,1994,6683.68239480212,19171.7929718286,19171.7929718286,1.24208279995008,4194.99708,1,"Standardized"
0,1995,135723.473483232,22309.2327040294,0,0.607402270234836,54526.1181,1,"Standardized"
1,1995,113400.475602428,116857.149126542,0,1.46497869613962,76949.81445,1,"Standardized"
2,1995,24181.9164239165,39604.2679140819,19802.133957041,0.96683693081884,13225.02839,1,"Standardized"
3,1995,9233.09582563221,26484.6519032293,26484.6519032293,0.96683693081884,5049.556548,1,"Standardized"
0,1996,156845.43416048,25781.1062408669,0,0.722043609129321,71179.04524,1,"Standardized"
1,1996,57582.4170967001,59337.6444498066,0,1.10700289596438,34019.06844,1,"Standardized"
2,1996,20408.4062932566,33424.1495325895,16712.0747662948,0.904560522787595,10721.20953,1,"Standardized"
3,1996,9896.37310248505,28387.2280406936,28387.2280406936,0.904560522787595,5198.891481,1,"Standardized"
0,1997,359672.613845344,59120.3557764357,0,0.961720907898814,196084.9181,1,"Standardized"
1,1997,59336.0599921277,61144.7418914798,0,1.22424611809868,36969.99269,1,"Standardized"
2,1997,14823.5089989409,24277.4067832039,12138.703391602,0.944251238198523,7993.30236,1,"Standardized"
3,1997,9551.94609316836,27399.2571997002,27399.2571997002,0.944251238198523,5150.709812,1,"Standardized"
0,1998,136984.962631673,22516.5870712876,0,0.63594239734483,56885.88181,1,"Standardized"
1,1998,107068.980445289,110332.65732136,0,1.80243567564149,78907.27101,1,"Standardized"
2,1998,13585.0659487407,22249.1295575018,11124.5647787509,0.894860933323998,7089.391284,1,"Standardized"
3,1998,7384.07348413236,21180.8281369938,21180.8281369938,0.894860933323998,3853.392129,1,"Standardized"
0,1999,1143658.44368566,187986.217117143,0,0.584357787317129,446640.7816,1,"Standardized"
1,1999,56482.381668436,58204.0777394181,0,1.34056919203231,36801.11845,1,"Standardized"
2,1999,13749.9835557196,22519.2256481525,11259.6128240762,0.810383648034145,6738.339257,1,"Standardized"
3,1999,6673.80974302846,19143.4737871776,19143.4737871776,0.810383648034145,3270.578034,1,"Standardized"
0,2000,347348.503221883,57094.6085367516,0,0.375294430656177,95918.48219,1,"Standardized"
1,2000,496522.985178655,511657.999805917,0,2.00184668908337,378988.1924,1,"Standardized"
2,2000,11511.6500293421,18853.3639726051,9426.68198630256,1.19644126839477,7088.256338,1,"Standardized"
3,2000,7073.22770682061,20289.1833015925,20289.1833015925,1.19644126839477,4355.314051,1,"Standardized"
0,2001,1237849.25874387,203468.614949935,0,0.239162089844938,232367,1,"Standardized"
1,2001,185867.522874593,191533.137078591,0,1.34090052955438,121116.2796,1,"Standardized"
2,2001,52236.5837609536,85551.1871730358,42775.5935865179,1.56948083287994,36503.04645,1,"Standardized"
3,2001,4375.00191140858,12549.4638946504,12549.4638946504,1.56948083287994,3057.26153,1,"Standardized"
0,2002,262243.900346575,43105.7358605462,0,0.251104661212812,51391,1,"Standardized"
1,2002,758974.814271212,782109.886077777,0,1.66288518673013,542806.0893,1,"Standardized"
2,2002,37869.0307627051,62020.5286331016,31010.2643165508,0.897046089015681,19791.83303,1,"Standardized"
3,2002,9177.29799490698,26324.5987475358,26324.5987475358,0.897046089015681,4796.414007,1,"Standardized"
0,2003,58514.5830164778,9618.19953167594,0,0.298306586641785,13319.03538,1,"Standardized"
1,2003,158883.356624887,163726.439419294,0,1.70884205267961,114824.7587,1,"Standardized"
2,2003,112065.487174587,183536.800813474,91768.4004067372,0.910094222918533,59092.57859,1,"Standardized"
3,2003,14940.6658269257,42856.5175864516,42856.5175864516,0.910094222918533,7878.272712,1,"Standardized"
0,2004,97566.461438038,16037.2619154845,0,0.355056305856297,25732.99331,1,"Standardized"
1,2004,33817.195606065,34848.0114301635,0,1.12441051916832,20149.06858,1,"Standardized"
2,2004,22405.9886637017,36695.7176743648,18347.8588371824,1.01431617265244,12602.45233,1,"Standardized"
3,2004,39810.9225749961,114195.546787038,114195.546787038,1.01431617265244,22392.01588,1,"Standardized"
0,2005,252790.558560626,41551.8646227937,0,0.234620765392045,46654,1,"Standardized"
1,2005,53275.5496791449,54899.4950910157,0,1.30818752750097,34306.76729,1,"Standardized"
2,2005,8555.36780746772,14011.6718960848,7005.83594804242,0.543683593603396,3166.463666,1,"Standardized"
3,2005,17572.0693900619,50404.560919123,50404.560919123,0.543683593603396,6503.673543,1,"Standardized"
0,2006,508486.798073089,83581.3438457341,0,0.336959477558429,128367,1,"Standardized"
1,2006,155701.474466891,160447.567122994,0,1.31071243678928,100357.5598,1,"Standardized"
2,2006,11215.423937562,18368.2155957628,9184.10779788138,0.588635814990327,4403.590261,1,"Standardized"
3,2006,11814.2024145745,33888.4209991258,33888.4209991258,0.588635814990327,4638.692838,1,"Standardized"
0,2007,330838.195934911,54380.7648822448,0,0.328338497883196,81715.02349,1,"Standardized"
1,2007,282726.436626717,291344.504433425,0,1.96150603225092,214413.185,1,"Standardized"
2,2007,32695.194565739,53547.0068784086,26773.5034392043,0.888638513772229,16988.44699,1,"Standardized"
3,2007,9955.70420972524,28557.4162150573,28557.4162150573,0.888638513772229,5172.991183,1,"Standardized"
0,2008,459647.151208428,75553.4396142603,0,0.169758908439943,63332.84732,1,"Standardized"
1,2008,185543.790939487,191199.537145992,0,1.16286823900333,112558.0408,1,"Standardized"
2,2008,30968.598604077,50719.2504737342,25359.6252368671,0.898163458793646,16197.84329,1,"Standardized"
3,2008,13659.1528205382,39180.5646314948,39180.5646314948,0.898163458793646,7144.29541,1,"Standardized"
0,2009,131740.905354194,21654.6072595861,0,0.288419349853338,29129.49896,1,"Standardized"
1,2009,302082.519705901,311290.599675741,0,1.27842198419747,192348.7327,1,"Standardized"
2,2009,45169.5273107192,73977.0177766759,36988.5088883379,0.726139043276215,20577.8155,1,"Standardized"
3,2009,14156.7626537563,40607.9323817372,40607.9323817372,0.726139043276215,6449.375659,1,"Standardized"
0,2010,101949.499232778,16757.7136369437,0,0.229488095087308,18449.23336,1,"Standardized"
1,2010,76893.2276463411,79237.0871652433,0,0.92512855988403,40953.65127,1,"Standardized"
2,2010,65514.9420753164,107298.002062409,53649.0010312044,1.00049931857322,36557.76351,1,"Standardized"
3,2010,22351.9485976755,64115.3941373477,64115.3941373477,1.00049931857322,12472.5326,1,"Standardized"
0,2011,97226.0763135445,15981.3118962547,0,0.269842165495437,20292.10543,1,"Standardized"
1,2011,63116.9585409648,65040.8897974445,0,0.873614468269316,32448.89542,1,"Standardized"
2,2011,23743.0355085536,38885.4846278565,19442.7423139282,0.74601999834158,11016.11472,1,"Standardized"
3,2011,25161.7188122951,72175.0728699862,72175.0728699862,0.74601999834158,11674.34471,1,"Standardized"
0,2012,104667.59745492,17204.4947588375,0,0.258065816941604,21009.80926,1,"Standardized"
1,2012,57812.0241790536,59574.2504157035,0,1.01188964618393,32471.94919,1,"Standardized"
2,2012,20519.4870363473,33606.0735551667,16803.0367775833,0.705753839572372,9167.618518,1,"Standardized"
3,2012,18062.8007957952,51812.1982603003,51812.1982603003,0.705753839572372,8070.029566,1,"Standardized"
0,2013,237523.457059922,39042.3700500858,0,0.214338952592178,40439.77241,1,"Standardized"
1,2013,62974.1152642509,64893.692371684,0,0.583808503058381,24576.69155,1,"Standardized"
2,2013,16367.6551205306,26806.3534401133,13403.1767200567,0.543088961063945,6052.914271,1,"Standardized"
3,2013,14835.7449343856,42555.5575001732,42555.5575001732,0.543088961063945,5486.399339,1,"Standardized"
0,2014,216120.700216494,35524.3412915101,0,0.188639295516686,32788.60624,1,"Standardized"
1,2014,149295.480463044,153846.305597109,0,0.920286101577153,79261.81983,1,"Standardized"
2,2014,27355.4361123755,44801.7436545918,22400.8718272959,0.61878130827459,11138.68756,1,"Standardized"
3,2014,14117.8238784818,40496.2385438132,40496.2385438132,0.61878130827459,5748.547695,1,"Standardized"
0,2015,111430.505242768,18316.132117674,0,0.226092323978135,19899.0524,1,"Standardized"
1,2015,139379.12711968,143627.6819513,0,1.56960423362848,97401.61806,1,"Standardized"
