,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
age1,,,61724.0085,17625.50267,25629.66286,88734.86681,37681.10834,314943.6566,102591.8501,549008.7086,99388.86686,24387.32555,35453.29784,115373.7087,185290.4733,123079.2702,194090.2782,56855.76626,42565.24187,47093.87274,33432.93719,97884.75166,130687.0718,56662.24381,60225.85455,23600.212,42425.49445,50119.86807
